id1,id2,id3,R2_N3_cv,R2_N3_fit
14,17,29,-1.528,0.522
14,17,30,-1.12,0.449
14,17,31,-1.235,0.449
14,18,19,-1.116,0.545
14,18,20,-1.331,0.683
14,18,21,-2.037,0.359
14,18,22,-2.639,0.371
14,18,23,-1.034,0.511
14,18,24,-0.543,0.609
14,18,25,-1.251,0.674
14,18,26,-0.438,0.567
14,18,27,-5.51,0.4
14,18,28,-1.324,0.482
14,18,29,-1.903,0.328
14,18,30,-1.547,0.376
14,18,31,-1.663,0.36
14,19,20,-1.838,0.498
14,19,21,-1.382,0.653
14,19,22,-1.783,0.661
14,19,23,-0.781,0.563
14,19,24,-0.818,0.494
14,19,25,-1.359,0.493
14,19,26,0.003,0.754
14,19,27,-3.832,0.468
14,19,28,-1.159,0.536
14,19,29,-1.714,0.533
14,19,30,-1.107,0.673
14,19,31,-1.201,0.65
14,20,21,-1.813,0.625
14,20,22,-2.416,0.61
14,20,23,-1.401,0.525
14,20,24,-1.056,0.571
14,20,25,-1.848,0.514
14,20,26,-0.598,0.74
14,20,27,-2.757,0.556
14,20,28,-1.36,0.531
14,20,29,-2.017,0.701
14,20,30,-1.45,0.57
14,20,31,-1.518,0.57
14,21,22,-2.97,0.361
14,21,23,-1.172,0.478
14,21,24,-0.831,0.59
14,21,25,-1.188,0.592
14,21,26,-0.606,0.588
14,21,27,-5.255,0.47
14,21,28,-1.482,0.527
14,21,29,-1.838,0.403
14,21,30,-1.599,0.363
14,21,31,-1.71,0.355
14,22,23,-1.916,0.481
14,22,24,-1.058,0.559
14,22,25,-1.761,0.597
14,22,26,-0.433,0.581
14,22,27,-5.713,0.456
14,22,28,-1.901,0.539
14,22,29,-4.204,0.415
14,22,30,-2.462,0.366
14,22,31,-2.51,0.36
14,23,24,-0.487,0.585
14,23,25,-1.007,0.51
14,23,26,-0.128,0.655
14,23,27,-3.085,0.433
14,23,28,-0.811,0.56
14,23,29,-1.331,0.519
14,23,30,-0.921,0.457
14,23,31,-1.091,0.454
14,24,25,-0.571,0.565
14,24,26,-0.131,0.634
14,24,27,-0.906,0.494
14,24,28,-0.378,0.689
14,24,29,-1.227,0.572
14,24,30,-0.582,0.601
14,24,31,-0.618,0.585
14,25,26,-0.22,0.701
14,25,27,-2.146,0.504
14,25,28,-1.094,0.544
14,25,29,-1.635,0.642
14,25,30,-1.236,0.549
14,25,31,-1.268,0.547
14,26,27,-0.571,0.637
14,26,28,0.078,0.772
14,26,29,-0.44,0.645
14,26,30,-0.33,0.592
14,26,31,-0.304,0.587
14,27,28,-2.083,0.482
14,27,29,-8.311,0.385
14,27,30,-4.776,0.443
14,27,31,-4.875,0.431
14,28,29,-1.33,0.523
14,28,30,-1.028,0.487
14,28,31,-1.169,0.487
14,29,30,-1.364,0.432
14,29,31,-1.591,0.419
14,30,31,-1.411,0.396
15,16,17,-1.142,0.521
15,16,18,-0.55,0.573
15,16,19,-0.195,0.77
15,16,20,-0.561,0.625
15,16,21,-0.596,0.553
15,16,22,-1.252,0.567
15,16,23,-0.298,0.583
15,16,24,-0.325,0.766
15,16,25,-0.78,0.62
15,16,26,0.034,0.703
15,16,27,-2.571,0.562
15,16,28,-0.756,0.533
15,16,29,-0.79,0.54
15,16,30,-0.401,0.53
15,16,31,-0.561,0.535
15,17,18,-0.29,0.505
15,17,19,0.005,0.78
15,17,20,-0.678,0.608
15,17,21,-0.309,0.454
15,17,22,-0.825,0.457
15,17,23,-0.434,0.498
15,17,24,-0.087,0.702
15,17,25,-0.408,0.583
15,17,26,0.134,0.629
15,17,27,-3.989,0.469
15,17,28,-0.952,0.504
15,17,29,-0.631,0.469
15,17,30,-0.267,0.441
15,17,31,-0.384,0.443
15,18,19,0.043,0.799
15,18,20,-0.36,0.729
15,18,21,-0.368,0.469
15,18,22,-1.052,0.473
15,18,23,-0.086,0.558
15,18,24,-0.007,0.68
15,18,25,-0.569,0.703
15,18,26,-0.01,0.588
15,18,27,-3.286,0.492
15,18,28,-0.613,0.54
15,18,29,-0.441,0.469
15,18,30,-0.225,0.468
15,18,31,-0.259,0.469
15,19,20,-0.203,0.78
15,19,21,0.032,0.788
15,19,22,-0.161,0.795
15,19,23,0.079,0.764
15,19,24,0.056,0.762
15,19,25,-0.065,0.761
15,19,26,0.364,0.853
15,19,27,-0.757,0.761
15,19,28,-0.128,0.761
15,19,29,-0.5,0.767
15,19,30,0.073,0.786
15,19,31,-0.062,0.786
15,20,21,-0.388,0.652
15,20,22,-1.118,0.644
15,20,23,-0.381,0.616
15,20,24,-0.171,0.691
15,20,25,-0.491,0.632
15,20,26,0.019,0.747
15,20,27,-2.556,0.626
15,20,28,-0.688,0.617
15,20,29,-0.928,0.705
15,20,30,-0.346,0.614
15,20,31,-0.419,0.62
15,21,22,-1.24,0.445
15,21,23,0.057,0.511
15,21,24,0.026,0.642
15,21,25,-0.104,0.606
15,21,26,0.138,0.582
15,21,27,-3.693,0.464
15,21,28,-0.509,0.525
15,21,29,-0.399,0.449
15,21,30,-0.253,0.449
15,21,31,-0.252,0.446
15,22,23,-0.72,0.512
15,22,24,-0.316,0.632
15,22,25,-0.735,0.608
15,22,26,-0.466,0.58
15,22,27,-4.192,0.461
15,22,28,-1.267,0.531
15,22,29,-1.94,0.453
15,22,30,-1.092,0.457
15,22,31,-0.993,0.456
15,23,24,0.101,0.65
15,23,25,-0.098,0.585
15,23,26,0.35,0.644
15,23,27,-2.543,0.5
15,23,28,-0.256,0.57
15,23,29,-0.125,0.529
15,23,30,0.169,0.499
15,23,31,0.042,0.5
15,24,25,-0.059,0.666
15,24,26,0.3,0.676
15,24,27,-1.245,0.625
15,24,28,-0.117,0.715
15,24,29,-0.427,0.642
15,24,30,0.15,0.64
15,24,31,0.091,0.638
15,25,26,0.047,0.692
15,25,27,-2.981,0.58
15,25,28,-0.503,0.595
15,25,29,-0.619,0.632
15,25,30,-0.156,0.582
15,25,31,-0.304,0.584
15,26,27,-1.988,0.594
15,26,28,-0.054,0.735
15,26,29,0.084,0.605
15,26,30,0.167,0.58
15,26,31,0.192,0.58
15,27,28,-1.552,0.505
15,27,29,-5.262,0.441
15,27,30,-3.502,0.443
15,27,31,-3.543,0.446
15,28,29,-0.588,0.519
15,28,30,-0.412,0.502
15,28,31,-0.662,0.504
15,29,30,-0.167,0.441
15,29,31,-0.288,0.444
15,30,31,0.013,0.455
16,17,18,-0.539,0.535
16,17,19,-0.431,0.716
16,17,20,-0.931,0.518
16,17,21,-0.588,0.499
16,17,22,-1.498,0.519
16,17,23,-0.373,0.521
16,17,24,-0.175,0.772
16,17,25,-0.631,0.559
16,17,26,0.355,0.702
16,17,27,-4.403,0.523
16,17,28,-1.047,0.473
16,17,29,-1.215,0.508
16,17,30,-0.514,0.457
16,17,31,-0.721,0.461
16,18,19,-0.965,0.619
16,18,20,-0.814,0.694
16,18,21,-1.382,0.511
16,18,22,-1.939,0.539
16,18,23,-0.705,0.619
16,18,24,-0.454,0.805
16,18,25,-1.194,0.708
16,18,26,-0.148,0.695
16,18,27,-4.868,0.581
16,18,28,-1.246,0.499
16,18,29,-1.39,0.492
16,18,30,-0.94,0.498
16,18,31,-1.118,0.498
16,19,20,-1.039,0.537
16,19,21,-0.876,0.702
16,19,22,-1.523,0.725
16,19,23,-0.563,0.622
16,19,24,-0.693,0.715
16,19,25,-1.049,0.54
16,19,26,0.194,0.818
16,19,27,-3.282,0.573
16,19,28,-1.079,0.535
16,19,29,-1.485,0.603
16,19,30,-0.664,0.696
16,19,31,-0.93,0.684
16,20,21,-1.004,0.649
16,20,22,-1.712,0.647
16,20,23,-0.799,0.571
16,20,24,-0.498,0.715
16,20,25,-1.14,0.537
16,20,26,0.174,0.773
16,20,27,-2.963,0.586
16,20,28,-1.038,0.517
16,20,29,-1.426,0.699
16,20,30,-0.784,0.582
16,20,31,-0.903,0.588
16,21,22,-2.337,0.52
16,21,23,-0.825,0.58
16,21,24,-0.666,0.779
16,21,25,-1.221,0.626
16,21,26,-0.23,0.699
16,21,27,-5.019,0.584
16,21,28,-1.157,0.527
16,21,29,-1.465,0.522
16,21,30,-0.94,0.5
16,21,31,-1.245,0.502
16,22,23,-1.481,0.594
16,22,24,-0.648,0.769
16,22,25,-1.791,0.639
16,22,26,-0.191,0.699
16,22,27,-5.471,0.588
16,22,28,-1.829,0.545
16,22,29,-3.236,0.545
16,22,30,-1.936,0.56
16,22,31,-1.776,0.58
16,23,24,-0.454,0.751
16,23,25,-1.018,0.563
16,23,26,0.158,0.746
16,23,27,-3.511,0.55
16,23,28,-0.686,0.564
16,23,29,-1.015,0.604
16,23,30,-0.491,0.544
16,23,31,-0.762,0.547
16,24,25,-0.735,0.716
16,24,26,0.103,0.812
16,24,27,-0.819,0.737
16,24,28,-0.497,0.744
16,24,29,-0.969,0.774
16,24,30,-0.425,0.766
16,24,31,-0.546,0.763
16,25,26,-0.623,0.745
16,25,27,-2.561,0.547
16,25,28,-1.177,0.529
16,25,29,-1.679,0.648
16,25,30,-0.956,0.569
16,25,31,-1.275,0.573
16,26,27,-0.497,0.738
16,26,28,0.057,0.752
16,26,29,-0.135,0.735
16,26,30,0.055,0.69
16,26,31,-0.022,0.691
16,27,28,-1.872,0.471
16,27,29,-6.95,0.501
16,27,30,-4.629,0.521
16,27,31,-4.852,0.525
16,28,29,-1.452,0.495
16,28,30,-0.985,0.473
16,28,31,-1.103,0.476
16,29,30,-0.934,0.505
16,29,31,-1.239,0.506
16,30,31,-1.395,0.448
17,18,19,-0.146,0.806
17,18,20,-0.562,0.696
17,18,21,-0.336,0.49
17,18,22,-0.949,0.488
17,18,23,-0.296,0.544
17,18,24,-0.104,0.774
17,18,25,-0.416,0.709
17,18,26,0.145,0.642
17,18,27,-4.185,0.548
17,18,28,-0.826,0.54
17,18,29,-0.744,0.51
17,18,30,-0.263,0.495
17,18,31,-0.349,0.493
17,19,20,-0.642,0.714
17,19,21,-0.152,0.751
17,19,22,-0.566,0.762
17,19,23,-0.224,0.714
17,19,24,-0.195,0.771
17,19,25,-0.236,0.715
17,19,26,0.492,0.888
17,19,27,-1.985,0.74
17,19,28,-0.457,0.715
17,19,29,-0.879,0.775
17,19,30,-0.237,0.74
17,19,31,-0.412,0.739
17,20,21,-0.527,0.62
17,20,22,-1.176,0.6
17,20,23,-0.626,0.536
17,20,24,-0.205,0.707
17,20,25,-0.588,0.563
17,20,26,0.117,0.74
17,20,27,-4.94,0.573
17,20,28,-1.225,0.544
17,20,29,-1.394,0.692
17,20,30,-0.66,0.552
17,20,31,-0.717,0.555
17,21,22,-1.092,0.419
17,21,23,-0.175,0.474
17,21,24,-0.048,0.703
17,21,25,-0.232,0.582
17,21,26,0.237,0.631
17,21,27,-4.533,0.472
17,21,28,-0.651,0.504
17,21,29,-0.518,0.461
17,21,30,-0.116,0.436
17,21,31,-0.21,0.434
17,22,23,-0.757,0.476
17,22,24,0.255,0.702
17,22,25,-0.546,0.586
17,22,26,0.082,0.633
17,22,27,-5.017,0.469
17,22,28,-1.56,0.512
17,22,29,-2.353,0.466
17,22,30,-1.168,0.469
17,22,31,-1.083,0.473
17,23,24,-0.129,0.702
17,23,25,-0.247,0.543
17,23,26,0.26,0.654
17,23,27,-4.079,0.468
17,23,28,-0.475,0.545
17,23,29,-0.741,0.521
17,23,30,-0.19,0.451
17,23,31,-0.312,0.452
17,24,25,-0.23,0.709
17,24,26,0.208,0.753
17,24,27,-1.972,0.704
17,24,28,-0.271,0.751
17,24,29,-0.666,0.738
17,24,30,-0.046,0.702
17,24,31,-0.095,0.702
17,25,26,-0.125,0.709
17,25,27,-5.309,0.554
17,25,28,-0.586,0.561
17,25,29,-0.8,0.644
17,25,30,-0.206,0.546
17,25,31,-0.296,0.548
17,26,27,-2.576,0.654
17,26,28,-0.028,0.74
17,26,29,0.042,0.668
17,26,30,0.169,0.643
17,26,31,0.187,0.639
17,27,28,-2.567,0.494
17,27,29,-6.435,0.483
17,27,30,-4.447,0.448
17,27,31,-4.533,0.449
17,28,29,-1.129,0.525
17,28,30,-0.808,0.47
17,28,31,-1.129,0.472
17,29,30,-0.353,0.457
17,29,31,-0.564,0.457
17,30,31,-0.503,0.403
18,19,20,-0.887,0.742
18,19,21,-0.959,0.664
18,19,22,-1.087,0.681
18,19,23,-0.638,0.687
18,19,24,-0.539,0.642
18,19,25,-1.082,0.704
18,19,26,0.171,0.769
18,19,27,-3.098,0.609
18,19,28,-0.851,0.631
18,19,29,-1.341,0.599
18,19,30,-0.713,0.7
18,19,31,-0.878,0.681
18,20,21,-0.972,0.7
18,20,22,-1.331,0.701
18,20,23,-0.729,0.713
18,20,24,-0.343,0.765
18,20,25,-1.044,0.76
18,20,26,0.092,0.789
18,20,27,-2.291,0.749
18,20,28,-0.758,0.691
18,20,29,-0.947,0.783
18,20,30,-0.684,0.69
18,20,31,-0.681,0.69
18,21,22,-2.425,0.339
18,21,23,-0.748,0.514
18,21,24,-0.434,0.624
18,21,25,-1.114,0.675
18,21,26,-0.346,0.543
18,21,27,-5.278,0.412
18,21,28,-1.079,0.504
18,21,29,-1.346,0.358
18,21,30,-1.052,0.34
18,21,31,-1.096,0.331
18,22,23,-1.376,0.518
18,22,24,-0.568,0.613
18,22,25,-1.358,0.68
18,22,26,-0.392,0.536
18,22,27,-5.759,0.408
18,22,28,-1.603,0.516
18,22,29,-3.361,0.369
18,22,30,-1.87,0.344
18,22,31,-1.699,0.339
18,23,24,-0.328,0.686
18,23,25,-0.936,0.681
18,23,26,0.062,0.65
18,23,27,-3.245,0.521
18,23,28,-0.79,0.609
18,23,29,-0.901,0.547
18,23,30,-0.563,0.512
18,23,31,-0.717,0.512
18,24,25,-0.789,0.741
18,24,26,0.228,0.659
18,24,27,-0.669,0.616
18,24,28,-0.234,0.748
18,24,29,-0.812,0.631
18,24,30,-0.31,0.645
18,24,31,-0.329,0.634
18,25,26,-0.74,0.735
18,25,27,-2.179,0.677
18,25,28,-0.914,0.681
18,25,29,-1.321,0.714
18,25,30,-1.048,0.674
18,25,31,-1.163,0.673
18,26,27,-1.534,0.571
18,26,28,-0.133,0.735
18,26,29,-0.121,0.585
18,26,30,-0.048,0.544
18,26,31,-0.012,0.541
18,27,28,-2.056,0.494
18,27,29,-7.351,0.364
18,27,30,-5.001,0.401
18,27,31,-5.067,0.394
18,28,29,-1.096,0.501
18,28,30,-0.856,0.48
18,28,31,-0.992,0.481
18,29,30,-0.805,0.379
18,29,31,-1.006,0.369
18,30,31,-0.645,0.37
19,20,21,-0.84,0.743
19,20,22,-1.573,0.736
19,20,23,-0.533,0.604
19,20,24,-0.706,0.581
19,20,25,-1.197,0.532
19,20,26,0.042,0.816
19,20,27,-3.03,0.583
19,20,28,-0.854,0.582
19,20,29,-1.524,0.745
19,20,30,-0.717,0.717
19,20,31,-0.809,0.707
19,21,22,-1.384,0.662
19,21,23,-0.876,0.69
19,21,24,-0.615,0.68
19,21,25,-0.954,0.677
19,21,26,0.169,0.801
19,21,27,-3.551,0.683
19,21,28,-0.635,0.694
19,21,29,-1.439,0.678
19,21,30,-0.849,0.673
19,21,31,-1.014,0.658
19,22,23,-1.083,0.696
19,22,24,-0.707,0.669
19,22,25,-1.34,0.683
19,22,26,-0.295,0.793
19,22,27,-2.883,0.677
19,22,28,-1.172,0.706
19,22,29,-2.622,0.691
19,22,30,-1.151,0.675
19,22,31,-1.414,0.662
19,23,24,-0.42,0.617
19,23,25,-1.032,0.569
19,23,26,0.27,0.801
19,23,27,-3.222,0.571
19,23,28,-0.504,0.645
19,23,29,-1.028,0.672
19,23,30,-0.473,0.688
19,23,31,-0.605,0.675
19,24,25,-0.583,0.565
19,24,26,-0.087,0.751
19,24,27,-1.078,0.523
19,24,28,-0.163,0.69
19,24,29,-1.212,0.614
19,24,30,-0.476,0.699
19,24,31,-0.576,0.678
19,25,26,0.041,0.761
19,25,27,-2.524,0.506
19,25,28,-0.729,0.56
19,25,29,-1.638,0.647
19,25,30,-0.963,0.672
19,25,31,-1.152,0.653
19,26,27,-3.58,0.769
19,26,28,0.603,0.853
19,26,29,-0.199,0.819
19,26,30,0.188,0.813
19,26,31,0.138,0.804
19,27,28,-0.713,0.551
19,27,29,-5.307,0.542
19,27,30,-2.561,0.679
19,27,31,-2.8,0.66
19,28,29,-1.636,0.627
19,28,30,-0.579,0.68
19,28,31,-0.744,0.667
19,29,30,-1.038,0.714
19,29,31,-1.245,0.697
19,30,31,-0.829,0.718
20,21,22,-2.269,0.62
20,21,23,-0.704,0.631
20,21,24,-0.496,0.701
20,21,25,-0.955,0.65
20,21,26,-0.036,0.755
20,21,27,-4.327,0.669
20,21,28,-0.809,0.644
20,21,29,-1.301,0.729
20,21,30,-1.088,0.646
20,21,31,-1.087,0.65
20,22,23,-1.482,0.617
20,22,24,-0.97,0.67
20,22,25,-1.687,0.639
20,22,26,-0.017,0.74
20,22,27,-4.779,0.64
20,22,28,-1.569,0.636
20,22,29,-3.282,0.724
20,22,30,-1.674,0.611
20,22,31,-1.66,0.619
20,23,24,-0.33,0.63
20,23,25,-0.66,0.543
20,23,26,0.128,0.746
20,23,27,-6.565,0.55
20,23,28,-0.824,0.593
20,23,29,-1.339,0.715
20,23,30,-0.588,0.575
20,23,31,-0.654,0.577
20,24,25,-0.602,0.597
20,24,26,0.05,0.742
20,24,27,-1.093,0.603
20,24,28,-0.344,0.7
20,24,29,-1.266,0.752
20,24,30,-0.378,0.675
20,24,31,-0.402,0.669
20,25,26,-0.393,0.74
20,25,27,-2.942,0.538
20,25,28,-1.116,0.551
20,25,29,-1.549,0.726
20,25,30,-0.933,0.584
20,25,31,-0.856,0.587
20,26,27,-0.219,0.757
20,26,28,0.177,0.802
20,26,29,-0.391,0.862
20,26,30,0.066,0.735
20,26,31,0.06,0.736
20,27,28,-0.899,0.556
20,27,29,-5.176,0.695
20,27,30,-4.393,0.593
20,27,31,-4.276,0.597
20,28,29,-1.233,0.701
20,28,30,-0.757,0.577
20,28,31,-0.921,0.582
20,29,30,-1.181,0.712
20,29,31,-1.259,0.715
20,30,31,-0.844,0.554
21,22,23,-1.557,0.464
21,22,24,-1.118,0.622
21,22,25,-1.679,0.57
21,22,26,-1.898,0.552
21,22,27,-6.769,0.388
21,22,28,-1.786,0.499
21,22,29,-3.052,0.353
21,22,30,-2.173,0.312
21,22,31,-2.018,0.314
21,23,24,-0.219,0.634
21,23,25,-0.716,0.575
21,23,26,0.17,0.636
21,23,27,-4.037,0.474
21,23,28,-0.629,0.575
21,23,29,-0.929,0.512
21,23,30,-0.472,0.474
21,23,31,-0.658,0.481
21,24,25,-0.436,0.657
21,24,26,0.151,0.653
21,24,27,-2.767,0.598
21,24,28,-0.252,0.726
21,24,29,-0.993,0.618
21,24,30,-0.245,0.599
21,24,31,-0.373,0.59
21,25,26,-0.201,0.686
21,25,27,-3.965,0.574
21,25,28,-0.783,0.6
21,25,29,-1.157,0.633
21,25,30,-0.884,0.607
21,25,31,-0.931,0.614
21,26,27,-3.412,0.576
21,26,28,0.024,0.735
21,26,29,-0.221,0.588
21,26,30,-0.121,0.541
21,26,31,-0.125,0.542
21,27,28,-2.694,0.507
21,27,29,-7.128,0.395
21,27,30,-5.432,0.393
21,27,31,-5.583,0.406
21,28,29,-1.051,0.515
21,28,30,-0.78,0.542
21,28,31,-0.874,0.543
21,29,30,-1.038,0.358
21,29,31,-1.239,0.351
21,30,31,-0.52,0.361
22,23,24,-0.689,0.616
22,23,25,-1.391,0.576
22,23,26,-0.143,0.634
22,23,27,-4.508,0.468
22,23,28,-1.14,0.579
22,23,29,-2.634,0.515
22,23,30,-1.358,0.477
22,23,31,-1.34,0.49
22,24,25,-0.623,0.638
22,24,26,0.386,0.635
22,24,27,-2.907,0.563
22,24,28,-0.428,0.714
22,24,29,-1.781,0.599
22,24,30,-0.86,0.62
22,24,31,-0.922,0.595
22,25,26,-0.291,0.68
22,25,27,-4.147,0.57
22,25,28,-1.144,0.605
22,25,29,-2.668,0.638
22,25,30,-1.654,0.619
22,25,31,-1.661,0.644
22,26,27,-3.053,0.563
22,26,28,-0.141,0.735
22,26,29,-1.346,0.585
22,26,30,-1.248,0.539
22,26,31,-1.104,0.535
22,27,28,-3.218,0.508
22,27,29,-9.397,0.384
22,27,30,-6.423,0.364
22,27,31,-6.029,0.37
22,28,29,-2.56,0.525
22,28,30,-1.932,0.605
22,28,31,-1.756,0.634
22,29,30,-2.475,0.359
22,29,31,-2.487,0.353
22,30,31,-1.75,0.402
23,24,25,-0.25,0.605
23,24,26,0.306,0.691
23,24,27,-1.372,0.585
23,24,28,-0.253,0.724
23,24,29,-0.77,0.659
23,24,30,-0.148,0.628
23,24,31,-0.235,0.621
23,25,26,-0.043,0.686
23,25,27,-4.728,0.495
23,25,28,-1.154,0.568
23,25,29,-1.119,0.623
23,25,30,-0.624,0.528
23,25,31,-0.73,0.529
23,26,27,-0.675,0.636
23,26,28,0.268,0.77
23,26,29,0.098,0.686
23,26,30,0.281,0.634
23,26,31,0.263,0.634
23,27,28,-0.981,0.545
23,27,29,-5.815,0.498
23,27,30,-3.807,0.44
23,27,31,-3.942,0.439
23,28,29,-0.663,0.604
23,28,30,-0.418,0.547
23,28,31,-0.529,0.548
23,29,30,-0.696,0.506
23,29,31,-0.942,0.506
23,30,31,-0.703,0.434
24,25,26,-0.146,0.694
24,25,27,-0.899,0.565
24,25,28,-0.124,0.691
24,25,29,-1.031,0.68
24,25,30,-0.357,0.637
24,25,31,-0.58,0.63
24,26,27,0.182,0.634
24,26,28,0.459,0.81
24,26,29,-0.187,0.685
24,26,30,0.327,0.657
24,26,31,0.338,0.65
24,27,28,0.083,0.69
24,27,29,-4.243,0.568
24,27,30,-2.105,0.599
24,27,31,-2.136,0.584
24,28,29,-0.423,0.733
24,28,30,-0.089,0.708
24,28,31,-0.229,0.706
24,29,30,-0.743,0.638
24,29,31,-0.889,0.626
24,30,31,-0.114,0.656
25,26,27,-0.306,0.672
25,26,28,0.403,0.759
25,26,29,-0.189,0.752
25,26,30,-0.162,0.672
25,26,31,-0.207,0.672
25,27,28,-1.182,0.517
25,27,29,-5.476,0.607
25,27,30,-4.575,0.516
25,27,31,-4.429,0.517
25,28,29,-1.098,0.629
25,28,30,-0.75,0.545
25,28,31,-0.86,0.548
25,29,30,-1.175,0.616
25,29,31,-1.357,0.617
25,30,31,-1.025,0.513
26,27,28,0.25,0.735
26,27,29,-4.008,0.596
26,27,30,-2.78,0.566
26,27,31,-2.476,0.564
26,28,29,0.223,0.761
26,28,30,0.038,0.746
26,28,31,-0.028,0.743
26,29,30,0.049,0.591
26,29,31,0.082,0.59
26,30,31,0.193,0.547
27,28,29,-8.272,0.47
27,28,30,-2.696,0.451
27,28,31,-2.641,0.453
27,29,30,-7.033,0.377
27,29,31,-7.281,0.369
27,30,31,-4.922,0.349
28,29,30,-0.733,0.49
28,29,31,-0.896,0.491
28,30,31,-1.02,0.441
29,30,31,-0.718,0.373
