id1,id2,id3,id4,R2_N4_cv,R2_N4_fit
1,4,6,26,-1.181,0.706
1,4,6,27,-3.639,0.694
1,4,6,28,-2.251,0.593
1,4,6,29,-1.331,0.602
1,4,6,30,-2.55,0.606
1,4,6,31,-1.514,0.574
1,4,7,8,-0.659,0.678
1,4,7,9,-0.238,0.657
1,4,7,10,-0.11,0.672
1,4,7,11,-0.887,0.714
1,4,7,12,-0.36,0.724
1,4,7,13,-0.262,0.73
1,4,7,14,-0.627,0.695
1,4,7,15,-0.334,0.684
1,4,7,16,-1.078,0.775
1,4,7,17,-0.334,0.662
1,4,7,18,-0.639,0.681
1,4,7,19,-0.23,0.785
1,4,7,20,-0.648,0.667
1,4,7,21,-0.838,0.827
1,4,7,22,-0.433,0.667
1,4,7,23,-0.701,0.667
1,4,7,24,-0.781,0.759
1,4,7,25,-0.512,0.843
1,4,7,26,-0.717,0.764
1,4,7,27,-1.93,0.796
1,4,7,28,-2.141,0.729
1,4,7,29,-1.408,0.72
1,4,7,30,-1.821,0.698
1,4,7,31,-1.026,0.657
1,4,8,9,-0.375,0.598
1,4,8,10,-0.19,0.647
1,4,8,11,-0.796,0.617
1,4,8,12,-0.352,0.689
1,4,8,13,-0.365,0.695
1,4,8,14,-0.829,0.587
1,4,8,15,-0.338,0.635
1,4,8,16,-1.017,0.658
1,4,8,17,-0.309,0.612
1,4,8,18,-0.786,0.54
1,4,8,19,-0.326,0.73
1,4,8,20,-0.759,0.519
1,4,8,21,-1.029,0.768
1,4,8,22,-0.543,0.577
1,4,8,23,-0.941,0.532
1,4,8,24,-1.002,0.701
1,4,8,25,-0.744,0.739
1,4,8,26,-0.786,0.709
1,4,8,27,-2.112,0.723
1,4,8,28,-2.89,0.637
1,4,8,29,-1.727,0.659
1,4,8,30,-2.057,0.6
1,4,8,31,-1.233,0.516
1,4,9,10,-0.371,0.602
1,4,9,11,-0.44,0.665
1,4,9,12,-0.153,0.689
1,4,9,13,-0.266,0.691
1,4,9,14,-0.505,0.608
1,4,9,15,-0.093,0.654
1,4,9,16,-0.507,0.675
1,4,9,17,-0.044,0.637
1,4,9,18,-0.299,0.575
1,4,9,19,-0.06,0.733
1,4,9,20,-0.335,0.572
1,4,9,21,-0.584,0.769
1,4,9,22,-0.269,0.602
1,4,9,23,-0.52,0.604
1,4,9,24,-0.733,0.702
1,4,9,25,-0.33,0.751
1,4,9,26,-0.287,0.727
1,4,9,27,-1.451,0.793
1,4,9,28,-0.871,0.689
1,4,9,29,-0.698,0.679
1,4,9,30,-1.467,0.637
1,4,9,31,-0.659,0.564
1,4,10,11,-0.311,0.747
1,4,10,12,-0.054,0.692
1,4,10,13,-0.087,0.692
1,4,10,14,-0.227,0.634
1,4,10,15,0.093,0.702
1,4,10,16,-0.35,0.689
1,4,10,17,0.085,0.673
1,4,10,18,-0.226,0.602
1,4,10,19,0.027,0.776
1,4,10,20,-0.328,0.624
1,4,10,21,-0.4,0.826
1,4,10,22,-0.155,0.658
1,4,10,23,-0.489,0.638
1,4,10,24,-0.634,0.726
1,4,10,25,-0.253,0.787
1,4,10,26,-0.198,0.789
1,4,10,27,-1.416,0.741
1,4,10,28,-0.694,0.698
1,4,10,29,-0.726,0.757
1,4,10,30,-1.21,0.698
1,4,10,31,-0.535,0.608
1,4,11,12,-0.283,0.734
1,4,11,13,-0.418,0.753
1,4,11,14,-0.705,0.676
1,4,11,15,-0.567,0.671
1,4,11,16,-0.798,0.716
1,4,11,17,-0.462,0.702
1,4,11,18,-0.679,0.651
1,4,11,19,-0.301,0.728
1,4,11,20,-0.797,0.594
1,4,11,21,-1.095,0.705
1,4,11,22,-0.55,0.66
1,4,11,23,-1.068,0.596
1,4,11,24,-0.934,0.715
1,4,11,25,-0.989,0.707
1,4,11,26,-0.79,0.69
1,4,11,27,-1.23,0.771
1,4,11,28,-1.618,0.699
1,4,11,29,-1.37,0.638
1,4,11,30,-1.71,0.614
1,4,11,31,-1.503,0.611
1,4,12,13,-0.379,0.696
1,4,12,14,-0.454,0.699
1,4,12,15,-0.479,0.703
1,4,12,16,-0.546,0.733
1,4,12,17,-0.177,0.703
1,4,12,18,-0.325,0.714
1,4,12,19,-0.294,0.775
1,4,12,20,-0.334,0.701
1,4,12,21,-0.453,0.851
1,4,12,22,-0.304,0.707
1,4,12,23,-0.535,0.714
1,4,12,24,-0.591,0.777
1,4,12,25,-0.475,0.855
1,4,12,26,-0.198,0.8
1,4,12,27,-0.82,0.855
1,4,12,28,-0.785,0.796
1,4,12,29,-0.881,0.739
1,4,12,30,-1.228,0.712
1,4,12,31,-0.707,0.689
1,4,13,14,-0.297,0.688
1,4,13,15,-0.229,0.729
1,4,13,16,-0.619,0.714
1,4,13,17,-0.019,0.727
1,4,13,18,-0.261,0.701
1,4,13,19,-0.204,0.784
1,4,13,20,-0.212,0.69
1,4,13,21,-0.495,0.847
1,4,13,22,-0.116,0.703
1,4,13,23,-0.391,0.761
1,4,13,24,-0.612,0.764
1,4,13,25,-0.441,0.83
1,4,13,26,-0.288,0.781
1,4,13,27,-1.331,0.852
1,4,13,28,-0.956,0.776
1,4,13,29,-0.698,0.789
1,4,13,30,-1.413,0.7
1,4,13,31,-0.744,0.692
1,4,14,15,-0.344,0.69
1,4,14,16,-1.112,0.659
1,4,14,17,-0.068,0.706
1,4,14,18,-0.723,0.594
1,4,14,19,-0.294,0.752
1,4,14,20,-0.769,0.591
1,4,14,21,-1.215,0.756
1,4,14,22,-0.727,0.627
1,4,14,23,-0.967,0.629
1,4,14,24,-0.917,0.707
1,4,14,25,-0.831,0.725
1,4,14,26,-0.569,0.713
1,4,14,27,-2.691,0.739
1,4,14,28,-1.988,0.643
1,4,14,29,-1.232,0.78
1,4,14,30,-2.353,0.602
1,4,14,31,-1.329,0.594
1,4,15,16,-0.386,0.8
1,4,15,17,-0.129,0.629
1,4,15,18,-0.367,0.682
1,4,15,19,-0.072,0.763
1,4,15,20,-0.342,0.627
1,4,15,21,-0.603,0.748
1,4,15,22,-0.577,0.627
1,4,15,23,-0.566,0.622
1,4,15,24,-0.206,0.79
1,4,15,25,-0.443,0.763
1,4,15,26,-0.278,0.766
1,4,15,27,-1.235,0.742
1,4,15,28,-0.929,0.651
1,4,15,29,-0.836,0.633
1,4,15,30,-1.392,0.643
1,4,15,31,-0.572,0.63
1,4,16,17,-0.259,0.756
1,4,16,18,-0.968,0.638
1,4,16,19,-0.349,0.766
1,4,16,20,-0.954,0.637
1,4,16,21,-1.155,0.73
1,4,16,22,-0.546,0.693
1,4,16,23,-1.206,0.635
1,4,16,24,-0.941,0.748
1,4,16,25,-0.924,0.728
1,4,16,26,-0.551,0.706
1,4,16,27,-2.681,0.762
1,4,16,28,-2.109,0.681
1,4,16,29,-1.293,0.721
1,4,16,30,-2.049,0.68
1,4,16,31,-1.701,0.663
1,4,17,18,-0.22,0.692
1,4,17,19,0.146,0.779
1,4,17,20,-0.188,0.604
1,4,17,21,-0.495,0.758
1,4,17,22,-0.363,0.614
1,4,17,23,-0.337,0.603
1,4,17,24,-0.219,0.809
1,4,17,25,-0.428,0.793
1,4,17,26,-0.207,0.769
1,4,17,27,-0.46,0.739
1,4,17,28,-1.197,0.642
1,4,17,29,-0.759,0.631
1,4,17,30,-1.129,0.679
1,4,17,31,-0.713,0.603
1,4,18,19,-0.162,0.73
1,4,18,20,-0.909,0.547
1,4,18,21,-1.05,0.685
1,4,18,22,-0.302,0.617
1,4,18,23,-0.89,0.543
1,4,18,24,-0.704,0.703
1,4,18,25,-0.577,0.684
1,4,18,26,-0.498,0.685
1,4,18,27,-2.698,0.696
1,4,18,28,-1.668,0.583
1,4,18,29,-1.091,0.657
1,4,18,30,-2.06,0.574
1,4,18,31,-1.139,0.527
1,4,19,20,-0.242,0.728
1,4,19,21,-0.452,0.74
1,4,19,22,-0.001,0.763
1,4,19,23,-0.236,0.728
1,4,19,24,-0.408,0.749
1,4,19,25,-0.347,0.744
1,4,19,26,-0.069,0.731
1,4,19,27,-1.072,0.888
1,4,19,28,-0.495,0.81
1,4,19,29,-0.51,0.742
1,4,19,30,-0.684,0.728
1,4,19,31,-0.388,0.731
1,4,20,21,-1.049,0.685
1,4,20,22,-0.527,0.568
1,4,20,23,-0.891,0.503
1,4,20,24,-0.929,0.706
1,4,20,25,-0.758,0.683
1,4,20,26,-1.007,0.695
1,4,20,27,-2.794,0.707
1,4,20,28,-2.38,0.579
1,4,20,29,-1.56,0.599
1,4,20,30,-2.506,0.57
1,4,20,31,-1.412,0.501
1,4,21,22,-1.036,0.71
1,4,21,23,-1.107,0.688
1,4,21,24,-0.715,0.75
1,4,21,25,-1.189,0.688
1,4,21,26,-1.014,0.703
1,4,21,27,-3.227,0.787
1,4,21,28,-1.849,0.693
1,4,21,29,-1.442,0.69
1,4,21,30,-1.7,0.688
1,4,21,31,-1.241,0.687
1,4,22,23,-0.64,0.57
1,4,22,24,-0.647,0.719
1,4,22,25,-0.56,0.711
1,4,22,26,-0.356,0.71
1,4,22,27,-3.353,0.747
1,4,22,28,-1.827,0.602
1,4,22,29,-0.7,0.615
1,4,22,30,-2.313,0.618
1,4,22,31,-0.922,0.582
1,4,23,24,-0.911,0.727
1,4,23,25,-0.811,0.681
1,4,23,26,-0.918,0.684
1,4,23,27,-2.397,0.704
1,4,23,28,-2.009,0.569
1,4,23,29,-1.565,0.619
1,4,23,30,-2.324,0.583
1,4,23,31,-1.36,0.503
1,4,24,25,-0.636,0.736
1,4,24,26,-0.641,0.722
1,4,24,27,-2.439,0.883
1,4,24,28,-1.556,0.775
1,4,24,29,-1.012,0.795
1,4,24,30,-1.661,0.702
1,4,24,31,-1.143,0.702
1,4,25,26,-0.613,0.704
1,4,25,27,-2.631,0.781
1,4,25,28,-2.118,0.693
1,4,25,29,-1.124,0.702
1,4,25,30,-1.411,0.681
1,4,25,31,-1.205,0.68
1,4,26,27,-2.874,0.857
1,4,26,28,-2.272,0.743
1,4,26,29,-1.032,0.717
1,4,26,30,-1.548,0.684
1,4,26,31,-1.019,0.7
1,4,27,28,-2.799,0.693
1,4,27,29,-3.361,0.723
1,4,27,30,-4.213,0.751
1,4,27,31,-2.714,0.689
1,4,28,29,-2.589,0.618
1,4,28,30,-3.924,0.62
1,4,28,31,-2.586,0.573
1,4,29,30,-2.696,0.651
1,4,29,31,-1.661,0.61
1,4,30,31,-3.163,0.572
1,5,6,7,-0.681,0.596
1,5,6,8,-0.737,0.691
1,5,6,9,-0.193,0.744
1,5,6,10,0.077,0.837
1,5,6,11,-0.497,0.615
1,5,6,12,-0.036,0.788
1,5,6,13,-0.003,0.847
1,5,6,14,-0.566,0.684
1,5,6,15,-0.127,0.603
1,5,6,16,-0.432,0.741
1,5,6,17,0.024,0.614
1,5,6,18,-0.551,0.606
1,5,6,19,0.15,0.795
1,5,6,20,-0.862,0.536
1,5,6,21,-1.129,0.71
1,5,6,22,-1.052,0.604
1,5,6,23,-0.431,0.541
1,5,6,24,-0.807,0.777
1,5,6,25,-0.675,0.689
1,5,6,26,-0.826,0.742
1,5,6,27,-5.358,0.643
1,5,6,28,-2.275,0.522
1,5,6,29,-0.513,0.534
1,5,6,30,-2.45,0.547
1,5,6,31,-0.784,0.522
1,5,7,8,-0.425,0.567
1,5,7,9,-0.1,0.62
1,5,7,10,0.276,0.711
1,5,7,11,-0.74,0.653
1,5,7,12,-0.241,0.665
1,5,7,13,-0.199,0.653
1,5,7,14,-0.587,0.563
1,5,7,15,-0.276,0.612
1,5,7,16,-0.967,0.701
1,5,7,17,-0.188,0.6
1,5,7,18,-0.665,0.66
1,5,7,19,-0.052,0.777
1,5,7,20,-0.806,0.521
1,5,7,21,-1.18,0.82
1,5,7,22,-0.931,0.603
1,5,7,23,-0.663,0.646
1,5,7,24,-0.711,0.736
1,5,7,25,-0.537,0.828
1,5,7,26,-0.611,0.739
1,5,7,27,-4.689,0.674
1,5,7,28,-3.445,0.527
1,5,7,29,-0.745,0.573
1,5,7,30,-2.345,0.556
1,5,7,31,-1.144,0.52
1,5,8,9,-0.108,0.599
1,5,8,10,0.388,0.806
1,5,8,11,-0.188,0.621
1,5,8,12,0.062,0.664
1,5,8,13,0.079,0.651
1,5,8,14,-0.23,0.564
1,5,8,15,-0.063,0.636
1,5,8,16,-0.338,0.661
1,5,8,17,0.027,0.618
1,5,8,18,-0.224,0.572
1,5,8,19,0.143,0.76
1,5,8,20,-0.517,0.522
1,5,8,21,-0.858,0.767
1,5,8,22,-0.977,0.576
1,5,8,23,-0.214,0.544
1,5,8,24,-0.645,0.704
1,5,8,25,-0.398,0.727
1,5,8,26,-0.338,0.748
1,5,8,27,-4.552,0.824
1,5,8,28,-4.35,0.638
1,5,8,29,-0.63,0.653
1,5,8,30,-2.045,0.591
1,5,8,31,-0.738,0.523
1,5,9,10,0.506,0.844
1,5,9,11,-0.06,0.67
1,5,9,12,0.097,0.665
1,5,9,13,0.061,0.659
1,5,9,14,-0.119,0.609
1,5,9,15,0.013,0.658
1,5,9,16,-0.149,0.678
1,5,9,17,0.054,0.645
1,5,9,18,-0.086,0.599
1,5,9,19,0.198,0.761
1,5,9,20,-0.176,0.578
1,5,9,21,-0.726,0.77
1,5,9,22,-0.779,0.603
1,5,9,23,-0.03,0.593
1,5,9,24,-0.556,0.705
1,5,9,25,-0.233,0.738
1,5,9,26,-0.024,0.766
1,5,9,27,-4.114,0.898
1,5,9,28,-2.039,0.695
1,5,9,29,-0.014,0.677
1,5,9,30,-1.826,0.636
1,5,9,31,-0.502,0.577
1,5,10,11,0.185,0.742
1,5,10,12,0.3,0.721
1,5,10,13,0.331,0.715
1,5,10,14,0.22,0.696
1,5,10,15,0.204,0.748
1,5,10,16,0.155,0.725
1,5,10,17,0.241,0.724
1,5,10,18,0.079,0.684
1,5,10,19,0.395,0.779
1,5,10,20,0.119,0.683
1,5,10,21,-0.168,0.804
1,5,10,22,-0.439,0.691
1,5,10,23,0.267,0.686
1,5,10,24,-0.15,0.73
1,5,10,25,0.029,0.775
1,5,10,26,0.206,0.79
1,5,10,27,-2.956,0.923
1,5,10,28,-1.225,0.807
1,5,10,29,0.174,0.778
1,5,10,30,-1.039,0.736
1,5,10,31,-0.145,0.683
1,5,11,12,0.16,0.727
1,5,11,13,-0.048,0.752
1,5,11,14,-0.222,0.664
1,5,11,15,0.028,0.672
1,5,11,16,-0.1,0.744
1,5,11,17,0.087,0.723
1,5,11,18,-0.224,0.654
1,5,11,19,0.158,0.767
1,5,11,20,-0.663,0.598
1,5,11,21,-0.8,0.767
1,5,11,22,-0.821,0.72
1,5,11,23,-0.213,0.595
1,5,11,24,-0.492,0.738
1,5,11,25,-0.574,0.742
1,5,11,26,-0.304,0.761
1,5,11,27,-4.303,0.718
1,5,11,28,-2.004,0.652
1,5,11,29,-0.466,0.639
1,5,11,30,-1.658,0.608
1,5,11,31,-1.003,0.597
1,5,12,13,0.111,0.663
1,5,12,14,0.022,0.665
1,5,12,15,0.065,0.681
1,5,12,16,-0.035,0.717
1,5,12,17,0.171,0.688
1,5,12,18,0.028,0.732
1,5,12,19,0.199,0.784
1,5,12,20,-0.13,0.683
1,5,12,21,-0.485,0.876
1,5,12,22,-0.592,0.696
1,5,12,23,0.001,0.715
1,5,12,24,-0.23,0.776
1,5,12,25,-0.155,0.862
1,5,12,26,-0.019,0.821
1,5,12,27,-3.53,0.841
1,5,12,28,-1.558,0.705
1,5,12,29,-0.077,0.695
1,5,12,30,-1.33,0.674
1,5,12,31,-0.266,0.664
1,5,13,14,0.081,0.651
1,5,13,15,0.234,0.701
1,5,13,16,-0.185,0.687
1,5,13,17,0.273,0.709
1,5,13,18,0.151,0.703
1,5,13,19,0.225,0.794
1,5,13,20,-0.029,0.654
1,5,13,21,-0.647,0.876
1,5,13,22,-0.486,0.684
1,5,13,23,-0.017,0.749
1,5,13,24,-0.268,0.76
1,5,13,25,-0.183,0.838
1,5,13,26,-0.073,0.793
1,5,13,27,-3.261,0.813
1,5,13,28,-1.73,0.673
1,5,13,29,-0.066,0.736
1,5,13,30,-1.651,0.651
1,5,13,31,-0.341,0.651
1,5,14,15,-0.001,0.653
1,5,14,16,-0.593,0.629
1,5,14,17,0.144,0.686
1,5,14,18,-0.299,0.588
1,5,14,19,0.191,0.769
1,5,14,20,-0.569,0.531
1,5,14,21,-1.427,0.774
1,5,14,22,-0.991,0.605
1,5,14,23,-0.633,0.631
1,5,14,24,-0.591,0.705
1,5,14,25,-0.486,0.726
1,5,14,26,-0.393,0.727
1,5,14,27,-4.533,0.678
1,5,14,28,-2.435,0.526
1,5,14,29,-0.552,0.686
1,5,14,30,-2.376,0.527
1,5,14,31,-0.784,0.528
1,5,15,16,0.059,0.8
1,5,15,17,0.123,0.61
1,5,15,18,-0.316,0.697
1,5,15,19,0.325,0.791
1,5,15,20,-0.395,0.608
1,5,15,21,-0.608,0.772
1,5,15,22,-0.856,0.611
1,5,15,23,-0.059,0.609
1,5,15,24,-0.181,0.799
1,5,15,25,-0.207,0.773
1,5,15,26,-0.174,0.821
1,5,15,27,-4.825,0.709
1,5,15,28,-1.649,0.598
1,5,15,29,-0.186,0.595
1,5,15,30,-1.495,0.608
1,5,15,31,-0.22,0.605
1,5,16,17,0.166,0.755
1,5,16,18,-0.532,0.634
1,5,16,19,0.177,0.798
1,5,16,20,-1.102,0.621
1,5,16,21,-0.989,0.752
1,5,16,22,-0.704,0.698
1,5,16,23,-0.483,0.631
1,5,16,24,-0.489,0.754
1,5,16,25,-0.449,0.735
1,5,16,26,-0.189,0.731
1,5,16,27,-5.229,0.735
1,5,16,28,-2.739,0.627
1,5,16,29,-0.322,0.701
1,5,16,30,-2.491,0.655
1,5,16,31,-0.918,0.648
1,5,17,18,-0.021,0.709
1,5,17,19,0.413,0.814
1,5,17,20,-0.099,0.59
1,5,17,21,-0.532,0.783
1,5,17,22,-0.731,0.606
1,5,17,23,0.128,0.598
1,5,17,24,-0.195,0.815
1,5,17,25,-0.189,0.799
1,5,17,26,-0.02,0.83
1,5,17,27,-4.796,0.729
1,5,17,28,-2.181,0.599
1,5,17,29,-0.049,0.599
1,5,17,30,-1.238,0.659
1,5,17,31,-0.506,0.588
1,5,18,19,0.348,0.76
1,5,18,20,-1.446,0.554
1,5,18,21,-2.278,0.719
1,5,18,22,-1.296,0.618
1,5,18,23,-0.404,0.562
1,5,18,24,-0.839,0.71
1,5,18,25,-0.617,0.704
1,5,18,26,-0.465,0.724
1,5,18,27,-5.197,0.754
1,5,18,28,-2.481,0.568
1,5,18,29,-0.331,0.647
1,5,18,30,-2.901,0.557
1,5,18,31,-0.905,0.543
1,5,19,20,-0.075,0.775
1,5,19,21,-0.115,0.791
1,5,19,22,0.035,0.839
1,5,19,23,0.262,0.77
1,5,19,24,-0.066,0.782
1,5,19,25,-0.002,0.783
1,5,19,26,0.22,0.781
1,5,19,27,-2.426,0.853
1,5,19,28,-0.795,0.804
1,5,19,29,0.078,0.785
1,5,19,30,-0.579,0.759
1,5,19,31,0.122,0.762
1,5,20,21,-1.37,0.723
1,5,20,22,-1.092,0.56
1,5,20,23,-0.86,0.495
1,5,20,24,-0.933,0.723
1,5,20,25,-0.699,0.7
1,5,20,26,-1.409,0.723
1,5,20,27,-5.31,0.654
1,5,20,28,-3.706,0.476
1,5,20,29,-1.03,0.548
1,5,20,30,-2.874,0.52
1,5,20,31,-1.303,0.451
1,5,21,22,-1.358,0.754
1,5,21,23,-0.896,0.709
1,5,21,24,-0.741,0.781
1,5,21,25,-1.143,0.709
1,5,21,26,-1.068,0.754
1,5,21,27,-5.646,0.76
1,5,21,28,-2.741,0.709
1,5,21,29,-0.978,0.715
1,5,21,30,-2.244,0.713
1,5,21,31,-1.256,0.712
1,5,22,23,-0.615,0.57
1,5,22,24,-0.928,0.732
1,5,22,25,-0.778,0.73
1,5,22,26,-0.606,0.801
1,5,22,27,-5.703,0.728
1,5,22,28,-3.042,0.565
1,5,22,29,-0.957,0.595
1,5,22,30,-3.102,0.612
1,5,22,31,-1.525,0.571
1,5,23,24,-0.612,0.724
1,5,23,25,-0.352,0.688
1,5,23,26,-0.486,0.741
1,5,23,27,-4.824,0.672
1,5,23,28,-2.52,0.529
1,5,23,29,-0.391,0.549
1,5,23,30,-2.438,0.583
1,5,23,31,-0.734,0.512
1,5,24,25,-0.432,0.75
1,5,24,26,-0.238,0.755
1,5,24,27,-3.731,0.873
1,5,24,28,-1.916,0.753
1,5,24,29,-0.757,0.845
1,5,24,30,-1.805,0.704
1,5,24,31,-0.886,0.704
1,5,25,26,-0.369,0.741
1,5,25,27,-3.821,0.766
1,5,25,28,-2.355,0.691
1,5,25,29,-0.571,0.716
1,5,25,30,-1.615,0.688
1,5,25,31,-1.05,0.69
1,5,26,27,-4.968,0.799
1,5,26,28,-3.006,0.734
1,5,26,29,-0.352,0.78
1,5,26,30,-1.188,0.722
1,5,26,31,-0.577,0.72
1,5,27,28,-4.231,0.743
1,5,27,29,-4.964,0.643
1,5,27,30,-6.716,0.665
1,5,27,31,-5.327,0.653
1,5,28,29,-2.617,0.521
1,5,28,30,-4.983,0.503
1,5,28,31,-3.385,0.458
1,5,29,30,-2.463,0.582
1,5,29,31,-0.652,0.524
1,5,30,31,-2.864,0.498
1,6,7,8,-0.498,0.708
1,6,7,9,0.019,0.767
1,6,7,10,0.137,0.798
1,6,7,11,-0.605,0.645
1,6,7,12,-0.156,0.788
1,6,7,13,0.005,0.84
1,6,7,14,-0.395,0.701
1,6,7,15,-0.165,0.627
1,6,7,16,-0.812,0.807
1,6,7,17,-0.069,0.633
1,6,7,18,-0.281,0.703
1,6,7,19,-0.011,0.75
1,6,7,20,-0.536,0.594
1,6,7,21,-0.858,0.769
1,6,7,22,-0.634,0.641
1,6,7,23,-0.364,0.667
1,6,7,24,-0.482,0.786
1,6,7,25,-0.532,0.807
1,6,7,26,-0.88,0.682
1,6,7,27,-5.794,0.665
1,6,7,28,-3.26,0.596
1,6,7,29,-0.631,0.594
1,6,7,30,-1.766,0.602
1,6,7,31,-0.458,0.594
1,6,8,9,0.03,0.745
1,6,8,10,0.082,0.772
1,6,8,11,-0.609,0.705
1,6,8,12,-0.203,0.828
1,6,8,13,-0.014,0.882
1,6,8,14,-0.388,0.795
1,6,8,15,-0.314,0.692
1,6,8,16,-0.45,0.865
1,6,8,17,-0.308,0.696
1,6,8,18,-0.533,0.687
1,6,8,19,-0.075,0.793
1,6,8,20,-0.654,0.681
1,6,8,21,-0.737,0.773
1,6,8,22,-1.139,0.687
1,6,8,23,-0.558,0.687
1,6,8,24,-0.717,0.788
1,6,8,25,-0.573,0.756
1,6,8,26,-1.033,0.784
1,6,8,27,-5.11,0.766
1,6,8,28,-3.488,0.719
1,6,8,29,-0.856,0.7
1,6,8,30,-1.826,0.711
1,6,8,31,-0.789,0.683
1,6,9,10,0.146,0.767
1,6,9,11,-0.063,0.761
1,6,9,12,0.105,0.821
1,6,9,13,0.179,0.877
1,6,9,14,0.033,0.837
1,6,9,15,0.17,0.739
1,6,9,16,0.06,0.866
1,6,9,17,0.221,0.742
1,6,9,18,-0.091,0.739
1,6,9,19,0.286,0.803
1,6,9,20,-0.024,0.743
1,6,9,21,-0.223,0.784
1,6,9,22,-0.342,0.739
1,6,9,23,0.085,0.745
1,6,9,24,-0.382,0.801
1,6,9,25,-0.161,0.776
1,6,9,26,-0.462,0.809
1,6,9,27,-4.681,0.842
1,6,9,28,-0.98,0.777
1,6,9,29,-0.103,0.742
1,6,9,30,-1.04,0.757
1,6,9,31,-0.161,0.74
1,6,10,11,-0.007,0.815
1,6,10,12,0.217,0.853
1,6,10,13,0.303,0.906
1,6,10,14,0.16,0.857
1,6,10,15,0.221,0.771
1,6,10,16,0.109,0.866
1,6,10,17,0.271,0.771
1,6,10,18,-0.188,0.775
1,6,10,19,0.351,0.857
1,6,10,20,-0.038,0.78
1,6,10,21,-0.081,0.823
1,6,10,22,-0.292,0.771
1,6,10,23,0.184,0.777
1,6,10,24,-0.327,0.835
1,6,10,25,-0.1,0.802
1,6,10,26,-0.273,0.865
1,6,10,27,-3.558,0.798
1,6,10,28,-0.648,0.787
1,6,10,29,-0.043,0.79
1,6,10,30,-0.895,0.803
1,6,10,31,-0.071,0.776
1,6,11,12,0.133,0.795
1,6,11,13,0.039,0.849
1,6,11,14,-0.368,0.714
1,6,11,15,-0.154,0.651
1,6,11,16,-0.285,0.764
1,6,11,17,0.009,0.698
1,6,11,18,-0.321,0.673
1,6,11,19,0.05,0.73
1,6,11,20,-0.731,0.587
1,6,11,21,-0.631,0.694
1,6,11,22,-0.665,0.663
1,6,11,23,-0.372,0.594
1,6,11,24,-0.515,0.759
1,6,11,25,-0.816,0.703
1,6,11,26,-0.915,0.658
1,6,11,27,-4.614,0.72
1,6,11,28,-1.805,0.604
1,6,11,29,-0.552,0.589
1,6,11,30,-1.556,0.59
1,6,11,31,-0.725,0.6
1,6,12,13,0.069,0.84
1,6,12,14,-0.079,0.828
1,6,12,15,-0.004,0.821
1,6,12,16,-0.047,0.863
1,6,12,17,0.126,0.787
1,6,12,18,0.017,0.835
1,6,12,19,0.155,0.823
1,6,12,20,-0.184,0.806
1,6,12,21,-0.091,0.859
1,6,12,22,-0.2,0.793
1,6,12,23,-0.041,0.802
1,6,12,24,-0.141,0.87
1,6,12,25,-0.215,0.875
1,6,12,26,-0.209,0.832
1,6,12,27,-4.314,0.847
1,6,12,28,-1.194,0.791
1,6,12,29,-0.256,0.805
1,6,12,30,-0.812,0.787
1,6,12,31,0.005,0.79
1,6,13,14,0.125,0.84
1,6,13,15,0.296,0.857
1,6,13,16,-0.058,0.877
1,6,13,17,0.294,0.842
1,6,13,18,0.192,0.873
1,6,13,19,0.257,0.862
1,6,13,20,0.012,0.843
1,6,13,21,0.018,0.877
1,6,13,22,0.111,0.84
1,6,13,23,0.133,0.881
1,6,13,24,-0.204,0.892
1,6,13,25,-0.101,0.882
1,6,13,26,-0.244,0.852
1,6,13,27,-4.254,0.871
1,6,13,28,-1.006,0.842
1,6,13,29,-0.128,0.847
1,6,13,30,-0.861,0.869
1,6,13,31,0.094,0.847
1,6,14,15,-0.146,0.704
1,6,14,16,-0.505,0.791
1,6,14,17,0.036,0.764
1,6,14,18,-0.329,0.717
1,6,14,19,0.055,0.781
1,6,14,20,-0.525,0.688
1,6,14,21,-0.726,0.751
1,6,14,22,-0.763,0.706
1,6,14,23,-0.517,0.738
1,6,14,24,-0.56,0.788
1,6,14,25,-0.587,0.743
1,6,14,26,-0.743,0.717
1,6,14,27,-5.333,0.706
1,6,14,28,-1.544,0.705
1,6,14,29,-0.662,0.696
1,6,14,30,-1.765,0.734
1,6,14,31,-0.453,0.692
1,6,15,16,0.051,0.817
1,6,15,17,0.063,0.622
1,6,15,18,-0.317,0.687
1,6,15,19,0.256,0.749
1,6,15,20,-0.413,0.612
1,6,15,21,-0.6,0.762
1,6,15,22,-0.818,0.62
1,6,15,23,-0.193,0.614
1,6,15,24,-0.147,0.8
1,6,15,25,-0.384,0.777
1,6,15,26,-0.501,0.734
1,6,15,27,-4.99,0.695
1,6,15,28,-1.55,0.603
1,6,15,29,-0.223,0.604
1,6,15,30,-1.419,0.611
1,6,15,31,-0.139,0.61
1,6,16,17,0.138,0.807
1,6,16,18,-0.445,0.744
1,6,16,19,0.189,0.806
1,6,16,20,-0.68,0.735
1,6,16,21,-0.547,0.745
1,6,16,22,-0.504,0.768
1,6,16,23,-0.476,0.733
1,6,16,24,-0.326,0.834
1,6,16,25,-0.612,0.754
1,6,16,26,-0.447,0.74
1,6,16,27,-5.452,0.763
1,6,16,28,-2.013,0.736
1,6,16,29,-0.43,0.733
1,6,16,30,-1.5,0.737
1,6,16,31,-0.368,0.771
1,6,17,18,-0.025,0.703
1,6,17,19,0.379,0.779
